UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW,XEFGNDRU,EFGNDRUN,XEFGNDRA,EFGNDRAN,XEFGNDRU,EFGNDRUA,XEFGNDRK,EFGNDRKN
495457,19,99,3,1,R,186,R,23,R,163,R,2,Z,0,R,2,R,11,R,3,R,8,R,25,R,2,R,23,R,79,R,6,R,73,R,1,Z,0,R,1,R,56,R,11,R,45,R,12,R,1,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,20,99,3,1,R,540,R,53,R,487,R,6,Z,0,R,6,R,21,R,3,R,18,R,62,R,9,R,53,R,210,R,14,R,196,Z,0,Z,0,Z,0,R,183,R,18,R,165,R,52,R,8,R,44,R,6,R,1,R,5,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,21,14,1,4,R,503,R,51,R,452,R,6,Z,0,R,6,R,25,R,4,R,21,R,46,R,5,R,41,R,205,R,16,R,189,R,1,Z,0,R,1,R,175,R,18,R,157,R,41,R,7,R,34,R,4,R,1,R,3,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,22, 8,1,1,R,503,R,51,R,452,R,6,Z,0,R,6,R,25,R,4,R,21,R,46,R,5,R,41,R,205,R,16,R,189,R,1,Z,0,R,1,R,175,R,18,R,157,R,41,R,7,R,34,R,4,R,1,R,3,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,23, 6,1,1,R,503,R,51,R,452,R,6,Z,0,R,6,R,25,R,4,R,21,R,46,R,5,R,41,R,205,R,16,R,189,R,1,Z,0,R,1,R,175,R,18,R,157,R,41,R,7,R,34,R,4,R,1,R,3,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,24, 1,1,1,R,15,R,2,R,13,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,25,99,1,1,R,488,R,49,R,439,R,6,Z,0,R,6,R,24,R,4,R,20,R,45,R,5,R,40,R,196,R,14,R,182,R,1,Z,0,R,1,R,172,R,18,R,154,R,40,R,7,R,33,R,4,R,1,R,3,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,39, 2,1,1,R,126,R,17,R,109,R,1,Z,0,R,1,R,7,R,1,R,6,R,14,R,1,R,13,R,55,R,6,R,49,R,1,Z,0,R,1,R,41,R,8,R,33,R,7,R,1,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,40, 3,1,1,R,362,R,32,R,330,R,5,Z,0,R,5,R,17,R,3,R,14,R,31,R,4,R,27,R,141,R,8,R,133,Z,0,Z,0,Z,0,R,131,R,10,R,121,R,33,R,6,R,27,R,4,R,1,R,3,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,41,28,2,4,R,243,R,27,R,216,R,2,Z,0,R,2,R,9,R,2,R,7,R,42,R,6,R,36,R,95,R,6,R,89,Z,0,Z,0,Z,0,R,68,R,11,R,57,R,25,R,2,R,23,R,2,Z,0,R,2,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,42,22,2,1,R,243,R,27,R,216,R,2,Z,0,R,2,R,9,R,2,R,7,R,42,R,6,R,36,R,95,R,6,R,89,Z,0,Z,0,Z,0,R,68,R,11,R,57,R,25,R,2,R,23,R,2,Z,0,R,2,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,43,20,2,1,R,243,R,27,R,216,R,2,Z,0,R,2,R,9,R,2,R,7,R,42,R,6,R,36,R,95,R,6,R,89,Z,0,Z,0,Z,0,R,68,R,11,R,57,R,25,R,2,R,23,R,2,Z,0,R,2,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,44,15,2,1,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,45,99,2,1,R,238,R,27,R,211,R,2,Z,0,R,2,R,8,R,2,R,6,R,42,R,6,R,36,R,93,R,6,R,87,Z,0,Z,0,Z,0,R,67,R,11,R,56,R,24,R,2,R,22,R,2,Z,0,R,2,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,59,16,2,1,R,60,R,6,R,54,R,1,Z,0,R,1,R,4,R,2,R,2,R,11,R,1,R,10,R,24,Z,0,R,24,Z,0,Z,0,Z,0,R,15,R,3,R,12,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495457,60,17,2,1,R,178,R,21,R,157,R,1,Z,0,R,1,R,4,Z,0,R,4,R,31,R,5,R,26,R,69,R,6,R,63,Z,0,Z,0,Z,0,R,52,R,8,R,44,R,19,R,2,R,17,R,2,Z,0,R,2,Z,0,Z,0,Z,0,A,,A,,A,,A,
495518, 1,29,3,4,R,85,R,3,R,82,R,0,R,0,R,0,R,1,R,0,R,1,R,35,R,2,R,33,R,5,R,0,R,5,R,0,R,0,R,0,R,11,R,0,R,11,R,2,R,0,R,2,R,31,R,1,R,30,R,0,R,0,R,0,Z,0,R,0,Z,0,R,85
495518, 2,99,3,1,R,85,R,3,R,82,R,0,R,0,R,0,R,1,R,0,R,1,R,35,R,2,R,33,R,5,R,0,R,5,R,0,R,0,R,0,R,11,R,0,R,11,R,2,R,0,R,2,R,31,R,1,R,30,R,0,R,0,R,0,R,0,R,0,R,0,R,85
495518, 3,99,3,1,R,85,R,3,R,82,R,0,R,0,R,0,R,1,R,0,R,1,R,35,R,2,R,33,R,5,R,0,R,5,R,0,R,0,R,0,R,11,R,0,R,11,R,2,R,0,R,2,R,31,R,1,R,30,R,0,R,0,R,0,A,,A,,A,,A,
495518, 4,99,3,1,R,37,R,1,R,36,R,0,R,0,R,0,R,1,R,0,R,1,R,14,R,1,R,13,R,2,R,0,R,2,R,0,R,0,R,0,R,7,R,0,R,7,R,0,R,0,R,0,R,13,R,0,R,13,R,0,R,0,R,0,A,,A,,A,,A,
495518, 5,99,3,1,R,48,R,2,R,46,R,0,R,0,R,0,R,0,R,0,R,0,R,21,R,1,R,20,R,3,R,0,R,3,R,0,R,0,R,0,R,4,R,0,R,4,R,2,R,0,R,2,R,18,R,1,R,17,R,0,R,0,R,0,A,,A,,A,,A,
495518,20,99,3,1,R,48,R,2,R,46,R,0,R,0,R,0,R,0,R,0,R,0,R,21,R,1,R,20,R,3,R,0,R,3,R,0,R,0,R,0,R,4,R,0,R,4,R,2,R,0,R,2,R,18,R,1,R,17,R,0,R,0,R,0,A,,A,,A,,A,
495518,21,14,1,4,R,54,R,2,R,52,R,0,R,0,R,0,R,1,R,0,R,1,R,22,R,1,R,21,R,1,R,0,R,1,R,0,R,0,R,0,R,9,R,0,R,9,R,0,R,0,R,0,R,21,R,1,R,20,R,0,R,0,R,0,A,,A,,A,,A,
495518,22, 8,1,1,R,54,R,2,R,52,R,0,R,0,R,0,R,1,R,0,R,1,R,22,R,1,R,21,R,1,R,0,R,1,R,0,R,0,R,0,R,9,R,0,R,9,R,0,R,0,R,0,R,21,R,1,R,20,R,0,R,0,R,0,A,,A,,A,,A,
495518,23, 6,1,1,R,54,R,2,R,52,R,0,R,0,R,0,R,1,R,0,R,1,R,22,R,1,R,21,R,1,R,0,R,1,R,0,R,0,R,0,R,9,R,0,R,9,R,0,R,0,R,0,R,21,R,1,R,20,R,0,R,0,R,0,A,,A,,A,,A,
495518,24, 1,1,1,R,28,R,1,R,27,R,0,R,0,R,0,R,1,R,0,R,1,R,10,R,1,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,0,R,6,R,0,R,0,R,0,R,11,R,0,R,11,R,0,R,0,R,0,A,,A,,A,,A,
495518,25,99,1,1,R,26,R,1,R,25,R,0,R,0,R,0,R,0,R,0,R,0,R,12,R,0,R,12,R,1,R,0,R,1,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,10,R,1,R,9,R,0,R,0,R,0,A,,A,,A,,A,
495518,40, 3,1,1,R,26,R,1,R,25,R,0,R,0,R,0,R,0,R,0,R,0,R,12,R,0,R,12,R,1,R,0,R,1,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,10,R,1,R,9,R,0,R,0,R,0,A,,A,,A,,A,
495518,41,28,2,4,R,31,R,1,R,30,R,0,R,0,R,0,R,0,R,0,R,0,R,13,R,1,R,12,R,4,R,0,R,4,R,0,R,0,R,0,R,2,R,0,R,2,R,2,R,0,R,2,R,10,R,0,R,10,R,0,R,0,R,0,A,,A,,A,,A,
495518,42,22,2,1,R,31,R,1,R,30,R,0,R,0,R,0,R,0,R,0,R,0,R,13,R,1,R,12,R,4,R,0,R,4,R,0,R,0,R,0,R,2,R,0,R,2,R,2,R,0,R,2,R,10,R,0,R,10,R,0,R,0,R,0,A,,A,,A,,A,
495518,43,20,2,1,R,31,R,1,R,30,R,0,R,0,R,0,R,0,R,0,R,0,R,13,R,1,R,12,R,4,R,0,R,4,R,0,R,0,R,0,R,2,R,0,R,2,R,2,R,0,R,2,R,10,R,0,R,10,R,0,R,0,R,0,A,,A,,A,,A,
495518,44,15,2,1,R,9,R,0,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,2,R,0,R,2,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,A,,A,,A,,A,
495518,45,99,2,1,R,22,R,1,R,21,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,1,R,8,R,2,R,0,R,2,R,0,R,0,R,0,R,1,R,0,R,1,R,2,R,0,R,2,R,8,R,0,R,8,R,0,R,0,R,0,A,,A,,A,,A,
495518,60,17,2,1,R,22,R,1,R,21,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,1,R,8,R,2,R,0,R,2,R,0,R,0,R,0,R,1,R,0,R,1,R,2,R,0,R,2,R,8,R,0,R,8,R,0,R,0,R,0,A,,A,,A,,A,
495730, 1,29,3,4,R,83,R,3,R,80,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,16,Z,0,R,16,R,12,Z,0,R,12,R,1,Z,0,R,1,R,47,R,2,R,45,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,Z,0,R,83
495730, 2,99,3,1,R,83,R,3,R,80,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,16,Z,0,R,16,R,12,Z,0,R,12,R,1,Z,0,R,1,R,47,R,2,R,45,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,R,0,R,0,R,83
495730, 3,99,3,1,R,83,R,3,R,80,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,16,Z,0,R,16,R,12,Z,0,R,12,R,1,Z,0,R,1,R,47,R,2,R,45,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730, 4,99,3,1,R,6,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,R,1,Z,0,R,1,R,2,Z,0,R,2,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730, 5,99,3,1,R,77,R,3,R,74,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,15,Z,0,R,15,R,11,Z,0,R,11,Z,0,Z,0,Z,0,R,45,R,2,R,43,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730,20,99,3,1,R,77,R,3,R,74,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,15,Z,0,R,15,R,11,Z,0,R,11,Z,0,Z,0,Z,0,R,45,R,2,R,43,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730,21,14,1,4,R,45,R,1,R,44,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,6,Z,0,R,6,R,1,Z,0,R,1,R,29,Z,0,R,29,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730,22, 8,1,1,R,45,R,1,R,44,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,6,Z,0,R,6,R,1,Z,0,R,1,R,29,Z,0,R,29,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730,23, 6,1,1,R,45,R,1,R,44,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,6,Z,0,R,6,R,1,Z,0,R,1,R,29,Z,0,R,29,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730,24, 1,1,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730,25,99,1,1,R,43,R,1,R,42,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,29,Z,0,R,29,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730,40, 3,1,1,R,43,R,1,R,42,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,Z,0,R,5,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,29,Z,0,R,29,R,3,R,1,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730,41,28,2,4,R,38,R,2,R,36,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,11,Z,0,R,11,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,18,R,2,R,16,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730,42,22,2,1,R,38,R,2,R,36,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,11,Z,0,R,11,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,18,R,2,R,16,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730,43,20,2,1,R,38,R,2,R,36,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,11,Z,0,R,11,R,6,Z,0,R,6,Z,0,Z,0,Z,0,R,18,R,2,R,16,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730,44,15,2,1,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730,45,99,2,1,R,34,R,2,R,32,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,10,Z,0,R,10,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,16,R,2,R,14,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495730,60,17,2,1,R,34,R,2,R,32,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,10,Z,0,R,10,R,5,Z,0,R,5,Z,0,Z,0,Z,0,R,16,R,2,R,14,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495776, 1,29,3,4,R,20,R,19,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,13,R,12,R,1,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,Z,0,R,0,Z,0,R,20
495776, 2,99,3,1,R,20,R,19,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,13,R,12,R,1,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,20
495776, 3,99,3,1,R,20,R,19,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,13,R,12,R,1,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,A,,A,,A,,A,
495776, 5,99,3,1,R,20,R,19,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,13,R,12,R,1,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,A,,A,,A,,A,
495776,20,99,3,1,R,20,R,19,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,13,R,12,R,1,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,A,,A,,A,,A,
495776,21,14,1,4,R,20,R,19,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,13,R,12,R,1,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,A,,A,,A,,A,
495776,22, 8,1,1,R,20,R,19,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,13,R,12,R,1,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,A,,A,,A,,A,
495776,23, 6,1,1,R,20,R,19,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,13,R,12,R,1,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,A,,A,,A,,A,
495776,25,99,1,1,R,20,R,19,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,13,R,12,R,1,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,A,,A,,A,,A,
495776,40, 3,1,1,R,20,R,19,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,13,R,12,R,1,R,0,R,0,R,0,R,3,R,3,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,A,,A,,A,,A,
495794, 1,29,3,4,R,247,R,4,R,243,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,68,R,1,R,67,R,14,R,1,R,13,Z,0,Z,0,Z,0,R,159,R,2,R,157,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,Z,0,R,247
495794, 2,99,3,1,R,247,R,4,R,243,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,68,R,1,R,67,R,14,R,1,R,13,Z,0,Z,0,Z,0,R,159,R,2,R,157,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,A,,R,0,R,247
495794, 3,99,3,1,R,247,R,4,R,243,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,68,R,1,R,67,R,14,R,1,R,13,Z,0,Z,0,Z,0,R,159,R,2,R,157,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794, 4,99,3,1,R,18,Z,0,R,18,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,13,Z,0,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794, 5,99,3,1,R,229,R,4,R,225,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,65,R,1,R,64,R,12,R,1,R,11,Z,0,Z,0,Z,0,R,146,R,2,R,144,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794,20,99,3,1,R,229,R,4,R,225,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,65,R,1,R,64,R,12,R,1,R,11,Z,0,Z,0,Z,0,R,146,R,2,R,144,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794,21,14,1,4,R,167,R,2,R,165,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,38,R,1,R,37,R,9,Z,0,R,9,Z,0,Z,0,Z,0,R,118,R,1,R,117,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794,22, 8,1,1,R,167,R,2,R,165,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,38,R,1,R,37,R,9,Z,0,R,9,Z,0,Z,0,Z,0,R,118,R,1,R,117,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794,23, 6,1,1,R,167,R,2,R,165,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,38,R,1,R,37,R,9,Z,0,R,9,Z,0,Z,0,Z,0,R,118,R,1,R,117,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794,24, 1,1,1,R,12,Z,0,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,8,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794,25,99,1,1,R,155,R,2,R,153,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,35,R,1,R,34,R,8,Z,0,R,8,Z,0,Z,0,Z,0,R,110,R,1,R,109,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794,40, 3,1,1,R,155,R,2,R,153,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,35,R,1,R,34,R,8,Z,0,R,8,Z,0,Z,0,Z,0,R,110,R,1,R,109,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794,41,28,2,4,R,80,R,2,R,78,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,30,Z,0,R,30,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,41,R,1,R,40,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794,42,22,2,1,R,80,R,2,R,78,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,30,Z,0,R,30,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,41,R,1,R,40,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794,43,20,2,1,R,80,R,2,R,78,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,30,Z,0,R,30,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,41,R,1,R,40,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794,44,15,2,1,R,6,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794,45,99,2,1,R,74,R,2,R,72,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,30,Z,0,R,30,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,36,R,1,R,35,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495794,60,17,2,1,R,74,R,2,R,72,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,30,Z,0,R,30,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,36,R,1,R,35,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
495837, 1,29,3,4,R,118,R,16,R,102,R,1,R,1,Z,0,R,4,R,2,R,2,R,55,R,2,R,53,R,12,R,3,R,9,Z,0,Z,0,Z,0,R,35,R,4,R,31,R,6,R,3,R,3,R,5,R,1,R,4,Z,0,Z,0,Z,0,Z,0,A,,Z,0,R,118
495837, 2,99,3,1,R,118,R,16,R,102,R,1,R,1,Z,0,R,4,R,2,R,2,R,55,R,2,R,53,R,12,R,3,R,9,Z,0,Z,0,Z,0,R,35,R,4,R,31,R,6,R,3,R,3,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,0,A,,R,0,R,118
495837, 3,99,3,1,R,118,R,16,R,102,R,1,R,1,Z,0,R,4,R,2,R,2,R,55,R,2,R,53,R,12,R,3,R,9,Z,0,Z,0,Z,0,R,35,R,4,R,31,R,6,R,3,R,3,R,5,R,1,R,4,Z,0,Z,0,Z,0,A,,A,,A,,A,
495837, 4,99,3,1,R,42,R,8,R,34,R,1,R,1,Z,0,R,2,R,1,R,1,R,20,R,1,R,19,R,4,R,1,R,3,Z,0,Z,0,Z,0,R,9,R,2,R,7,R,3,R,1,R,2,R,3,R,1,R,2,Z,0,Z,0,Z,0,A,,A,,A,,A,
495837, 5,99,3,1,R,76,R,8,R,68,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,35,R,1,R,34,R,8,R,2,R,6,Z,0,Z,0,Z,0,R,26,R,2,R,24,R,3,R,2,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,A,,A,,A,,A,
495837,20,99,3,1,R,76,R,8,R,68,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,35,R,1,R,34,R,8,R,2,R,6,Z,0,Z,0,Z,0,R,26,R,2,R,24,R,3,R,2,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,A,,A,,A,,A,
495837,21,14,1,4,R,118,R,16,R,102,R,1,R,1,Z,0,R,4,R,2,R,2,R,55,R,2,R,53,R,12,R,3,R,9,Z,0,Z,0,Z,0,R,35,R,4,R,31,R,6,R,3,R,3,R,5,R,1,R,4,Z,0,Z,0,Z,0,A,,A,,A,,A,
