UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW 
449092,25,99,1,1,R,100,R,100,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,100,R,100,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,Z,0,R,0
449092,40, 3,1,1,R,100,R,100,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,100,R,100,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0,Z,0,R,0
449117, 1,29,3,4,R,377,R,37,R,340,R,1,Z,0,R,1,R,4,Z,0,R,4,R,219,R,20,R,199,R,28,R,5,R,23,R,2,R,1,R,1,R,94,R,7,R,87,R,20,R,2,R,18,R,9,R,2,R,7,Z,0,Z,0,Z,0
449117, 2,99,3,1,R,377,R,37,R,340,R,1,Z,0,R,1,R,4,Z,0,R,4,R,219,R,20,R,199,R,28,R,5,R,23,R,2,R,1,R,1,R,94,R,7,R,87,R,20,R,2,R,18,R,9,R,2,R,7,Z,0,Z,0,Z,0
449117, 3,99,3,1,R,377,R,37,R,340,R,1,Z,0,R,1,R,4,Z,0,R,4,R,219,R,20,R,199,R,28,R,5,R,23,R,2,R,1,R,1,R,94,R,7,R,87,R,20,R,2,R,18,R,9,R,2,R,7,Z,0,Z,0,Z,0
449117, 4,99,3,1,R,64,R,9,R,55,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,41,R,4,R,37,R,8,R,3,R,5,R,2,R,1,R,1,R,8,R,1,R,7,R,3,Z,0,R,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0
449117, 5,99,3,1,R,313,R,28,R,285,R,1,Z,0,R,1,R,3,Z,0,R,3,R,178,R,16,R,162,R,20,R,2,R,18,Z,0,Z,0,Z,0,R,86,R,6,R,80,R,17,R,2,R,15,R,8,R,2,R,6,Z,0,Z,0,Z,0
449117,19,99,3,1,R,61,R,2,R,59,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,30,R,1,R,29,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,20,R,1,R,19,R,6,Z,0,R,6,R,2,Z,0,R,2,Z,0,Z,0,Z,0
449117,20,99,3,1,R,252,R,26,R,226,R,1,Z,0,R,1,R,3,Z,0,R,3,R,148,R,15,R,133,R,17,R,2,R,15,Z,0,Z,0,Z,0,R,66,R,5,R,61,R,11,R,2,R,9,R,6,R,2,R,4,Z,0,Z,0,Z,0
449117,21,14,1,4,R,294,R,30,R,264,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,168,R,15,R,153,R,25,R,5,R,20,R,2,R,1,R,1,R,73,R,5,R,68,R,15,R,2,R,13,R,8,R,2,R,6,Z,0,Z,0,Z,0
449117,22, 8,1,1,R,294,R,30,R,264,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,168,R,15,R,153,R,25,R,5,R,20,R,2,R,1,R,1,R,73,R,5,R,68,R,15,R,2,R,13,R,8,R,2,R,6,Z,0,Z,0,Z,0
449117,23, 6,1,1,R,294,R,30,R,264,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,168,R,15,R,153,R,25,R,5,R,20,R,2,R,1,R,1,R,73,R,5,R,68,R,15,R,2,R,13,R,8,R,2,R,6,Z,0,Z,0,Z,0
449117,24, 1,1,1,R,55,R,8,R,47,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,34,R,3,R,31,R,7,R,3,R,4,R,2,R,1,R,1,R,7,R,1,R,6,R,3,Z,0,R,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0
449117,25,99,1,1,R,239,R,22,R,217,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,134,R,12,R,122,R,18,R,2,R,16,Z,0,Z,0,Z,0,R,66,R,4,R,62,R,12,R,2,R,10,R,7,R,2,R,5,Z,0,Z,0,Z,0
449117,39, 2,1,1,R,47,R,1,R,46,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,26,R,1,R,25,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,14,Z,0,R,14,R,3,Z,0,R,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0
449117,40, 3,1,1,R,192,R,21,R,171,Z,0,Z,0,Z,0,R,2,Z,0,R,2,R,108,R,11,R,97,R,15,R,2,R,13,Z,0,Z,0,Z,0,R,52,R,4,R,48,R,9,R,2,R,7,R,6,R,2,R,4,Z,0,Z,0,Z,0
449117,41,28,2,4,R,83,R,7,R,76,R,1,Z,0,R,1,R,1,Z,0,R,1,R,51,R,5,R,46,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,21,R,2,R,19,R,5,Z,0,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0
449117,42,22,2,1,R,83,R,7,R,76,R,1,Z,0,R,1,R,1,Z,0,R,1,R,51,R,5,R,46,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,21,R,2,R,19,R,5,Z,0,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0
449117,43,20,2,1,R,83,R,7,R,76,R,1,Z,0,R,1,R,1,Z,0,R,1,R,51,R,5,R,46,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,21,R,2,R,19,R,5,Z,0,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0
449117,44,15,2,1,R,9,R,1,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,1,R,6,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449117,45,99,2,1,R,74,R,6,R,68,R,1,Z,0,R,1,R,1,Z,0,R,1,R,44,R,4,R,40,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,20,R,2,R,18,R,5,Z,0,R,5,R,1,Z,0,R,1,Z,0,Z,0,Z,0
449117,59,16,2,1,R,14,R,1,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,R,1,R,5,R,3,Z,0,R,3,R,1,Z,0,R,1,Z,0,Z,0,Z,0
449117,60,17,2,1,R,60,R,5,R,55,R,1,Z,0,R,1,R,1,Z,0,R,1,R,40,R,4,R,36,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,14,R,1,R,13,R,2,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135, 1,29,3,4,R,74,R,19,R,55,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,74,R,19,R,55,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135, 2,99,3,1,R,73,R,18,R,55,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,73,R,18,R,55,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135, 3,99,3,1,R,73,R,18,R,55,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,73,R,18,R,55,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135, 4,99,3,1,R,15,R,4,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,R,4,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135, 5,99,3,1,R,58,R,14,R,44,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,58,R,14,R,44,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135,12,99,3,3,R,1,R,1,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135,20,99,3,1,R,58,R,14,R,44,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,58,R,14,R,44,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135,21,14,1,4,R,74,R,19,R,55,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,74,R,19,R,55,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135,22, 8,1,1,R,73,R,18,R,55,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,73,R,18,R,55,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135,23, 6,1,1,R,73,R,18,R,55,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,73,R,18,R,55,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135,24, 1,1,1,R,15,R,4,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,15,R,4,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135,25,99,1,1,R,58,R,14,R,44,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,58,R,14,R,44,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135,32,11,1,3,R,1,R,1,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449135,40, 3,1,1,R,58,R,14,R,44,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,58,R,14,R,44,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449250, 1,29,3,4,R,321,R,63,R,258,R,1,Z,0,R,1,R,2,Z,0,R,2,R,33,R,10,R,23,R,204,R,33,R,171,Z,0,Z,0,Z,0,R,66,R,17,R,49,R,8,R,1,R,7,R,7,R,2,R,5,Z,0,Z,0,Z,0
449250, 2,99,3,1,R,321,R,63,R,258,R,1,Z,0,R,1,R,2,Z,0,R,2,R,33,R,10,R,23,R,204,R,33,R,171,Z,0,Z,0,Z,0,R,66,R,17,R,49,R,8,R,1,R,7,R,7,R,2,R,5,Z,0,Z,0,Z,0
449250, 3,99,3,1,R,321,R,63,R,258,R,1,Z,0,R,1,R,2,Z,0,R,2,R,33,R,10,R,23,R,204,R,33,R,171,Z,0,Z,0,Z,0,R,66,R,17,R,49,R,8,R,1,R,7,R,7,R,2,R,5,Z,0,Z,0,Z,0
449250, 4,99,3,1,R,320,R,62,R,258,R,1,Z,0,R,1,R,2,Z,0,R,2,R,33,R,10,R,23,R,203,R,32,R,171,Z,0,Z,0,Z,0,R,66,R,17,R,49,R,8,R,1,R,7,R,7,R,2,R,5,Z,0,Z,0,Z,0
449250, 5,99,3,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449250,20,99,3,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449250,21,14,1,4,R,321,R,63,R,258,R,1,Z,0,R,1,R,2,Z,0,R,2,R,33,R,10,R,23,R,204,R,33,R,171,Z,0,Z,0,Z,0,R,66,R,17,R,49,R,8,R,1,R,7,R,7,R,2,R,5,Z,0,Z,0,Z,0
449250,22, 8,1,1,R,321,R,63,R,258,R,1,Z,0,R,1,R,2,Z,0,R,2,R,33,R,10,R,23,R,204,R,33,R,171,Z,0,Z,0,Z,0,R,66,R,17,R,49,R,8,R,1,R,7,R,7,R,2,R,5,Z,0,Z,0,Z,0
449250,23, 6,1,1,R,321,R,63,R,258,R,1,Z,0,R,1,R,2,Z,0,R,2,R,33,R,10,R,23,R,204,R,33,R,171,Z,0,Z,0,Z,0,R,66,R,17,R,49,R,8,R,1,R,7,R,7,R,2,R,5,Z,0,Z,0,Z,0
449250,24, 1,1,1,R,320,R,62,R,258,R,1,Z,0,R,1,R,2,Z,0,R,2,R,33,R,10,R,23,R,203,R,32,R,171,Z,0,Z,0,Z,0,R,66,R,17,R,49,R,8,R,1,R,7,R,7,R,2,R,5,Z,0,Z,0,Z,0
449250,25,99,1,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449250,40, 3,1,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0
449311, 1,29,3,4,R,140,R,3,R,137,R,0,R,0,R,0,R,0,R,0,R,0,R,29,R,2,R,27,R,106,R,1,R,105,R,1,R,0,R,1,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311, 2,99,3,1,R,140,R,3,R,137,R,0,R,0,R,0,R,0,R,0,R,0,R,29,R,2,R,27,R,106,R,1,R,105,R,1,R,0,R,1,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311, 3,99,3,1,R,140,R,3,R,137,R,0,R,0,R,0,R,0,R,0,R,0,R,29,R,2,R,27,R,106,R,1,R,105,R,1,R,0,R,1,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311, 4,99,3,1,R,130,R,3,R,127,R,0,R,0,R,0,R,0,R,0,R,0,R,27,R,2,R,25,R,98,R,1,R,97,R,1,R,0,R,1,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311, 5,99,3,1,R,10,R,0,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,8,R,0,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311,20,99,3,1,R,10,R,0,R,10,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,8,R,0,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311,21,14,1,4,R,53,R,1,R,52,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,1,R,8,R,44,R,0,R,44,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311,22, 8,1,1,R,53,R,1,R,52,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,1,R,8,R,44,R,0,R,44,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311,23, 6,1,1,R,53,R,1,R,52,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,1,R,8,R,44,R,0,R,44,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311,24, 1,1,1,R,49,R,1,R,48,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,1,R,8,R,40,R,0,R,40,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311,25,99,1,1,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311,40, 3,1,1,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311,41,28,2,4,R,87,R,2,R,85,R,0,R,0,R,0,R,0,R,0,R,0,R,20,R,1,R,19,R,62,R,1,R,61,R,1,R,0,R,1,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311,42,22,2,1,R,87,R,2,R,85,R,0,R,0,R,0,R,0,R,0,R,0,R,20,R,1,R,19,R,62,R,1,R,61,R,1,R,0,R,1,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311,43,20,2,1,R,87,R,2,R,85,R,0,R,0,R,0,R,0,R,0,R,0,R,20,R,1,R,19,R,62,R,1,R,61,R,1,R,0,R,1,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311,44,15,2,1,R,81,R,2,R,79,R,0,R,0,R,0,R,0,R,0,R,0,R,18,R,1,R,17,R,58,R,1,R,57,R,1,R,0,R,1,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311,45,99,2,1,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449311,60,17,2,1,R,6,R,0,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,4,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
449320, 1,29,3,4,R,531,R,514,R,17,R,1,R,1,R,0,R,50,R,50,R,0,R,140,R,136,R,4,R,252,R,241,R,11,R,4,R,4,R,0,R,39,R,38,R,1,R,19,R,18,R,1,R,26,R,26,R,0,R,0,R,0,R,0
449320, 2,99,3,1,R,531,R,514,R,17,R,1,R,1,R,0,R,50,R,50,R,0,R,140,R,136,R,4,R,252,R,241,R,11,R,4,R,4,R,0,R,39,R,38,R,1,R,19,R,18,R,1,R,26,R,26,R,0,R,0,R,0,R,0
449320, 3,99,3,1,R,531,R,514,R,17,R,1,R,1,R,0,R,50,R,50,R,0,R,140,R,136,R,4,R,252,R,241,R,11,R,4,R,4,R,0,R,39,R,38,R,1,R,19,R,18,R,1,R,26,R,26,R,0,R,0,R,0,R,0
449320, 4,99,3,1,R,116,R,113,R,3,R,0,R,0,R,0,R,14,R,14,R,0,R,33,R,32,R,1,R,56,R,55,R,1,R,1,R,1,R,0,R,5,R,4,R,1,R,3,R,3,R,0,R,4,R,4,R,0,R,0,R,0,R,0
449320, 5,99,3,1,R,415,R,401,R,14,R,1,R,1,R,0,R,36,R,36,R,0,R,107,R,104,R,3,R,196,R,186,R,10,R,3,R,3,R,0,R,34,R,34,R,0,R,16,R,15,R,1,R,22,R,22,R,0,R,0,R,0,R,0
449320,20,99,3,1,R,415,R,401,R,14,R,1,R,1,R,0,R,36,R,36,R,0,R,107,R,104,R,3,R,196,R,186,R,10,R,3,R,3,R,0,R,34,R,34,R,0,R,16,R,15,R,1,R,22,R,22,R,0,R,0,R,0,R,0
449320,21,14,1,4,R,356,R,344,R,12,R,0,R,0,R,0,R,36,R,36,R,0,R,98,R,95,R,3,R,165,R,158,R,7,R,2,R,2,R,0,R,28,R,27,R,1,R,12,R,11,R,1,R,15,R,15,R,0,R,0,R,0,R,0
449320,22, 8,1,1,R,356,R,344,R,12,R,0,R,0,R,0,R,36,R,36,R,0,R,98,R,95,R,3,R,165,R,158,R,7,R,2,R,2,R,0,R,28,R,27,R,1,R,12,R,11,R,1,R,15,R,15,R,0,R,0,R,0,R,0
449320,23, 6,1,1,R,356,R,344,R,12,R,0,R,0,R,0,R,36,R,36,R,0,R,98,R,95,R,3,R,165,R,158,R,7,R,2,R,2,R,0,R,28,R,27,R,1,R,12,R,11,R,1,R,15,R,15,R,0,R,0,R,0,R,0
449320,24, 1,1,1,R,81,R,78,R,3,R,0,R,0,R,0,R,9,R,9,R,0,R,25,R,24,R,1,R,37,R,36,R,1,R,1,R,1,R,0,R,5,R,4,R,1,R,2,R,2,R,0,R,2,R,2,R,0,R,0,R,0,R,0
449320,25,99,1,1,R,275,R,266,R,9,R,0,R,0,R,0,R,27,R,27,R,0,R,73,R,71,R,2,R,128,R,122,R,6,R,1,R,1,R,0,R,23,R,23,R,0,R,10,R,9,R,1,R,13,R,13,R,0,R,0,R,0,R,0
449320,40, 3,1,1,R,275,R,266,R,9,R,0,R,0,R,0,R,27,R,27,R,0,R,73,R,71,R,2,R,128,R,122,R,6,R,1,R,1,R,0,R,23,R,23,R,0,R,10,R,9,R,1,R,13,R,13,R,0,R,0,R,0,R,0
449320,41,28,2,4,R,175,R,170,R,5,R,1,R,1,R,0,R,14,R,14,R,0,R,42,R,41,R,1,R,87,R,83,R,4,R,2,R,2,R,0,R,11,R,11,R,0,R,7,R,7,R,0,R,11,R,11,R,0,R,0,R,0,R,0
449320,42,22,2,1,R,175,R,170,R,5,R,1,R,1,R,0,R,14,R,14,R,0,R,42,R,41,R,1,R,87,R,83,R,4,R,2,R,2,R,0,R,11,R,11,R,0,R,7,R,7,R,0,R,11,R,11,R,0,R,0,R,0,R,0
449320,43,20,2,1,R,175,R,170,R,5,R,1,R,1,R,0,R,14,R,14,R,0,R,42,R,41,R,1,R,87,R,83,R,4,R,2,R,2,R,0,R,11,R,11,R,0,R,7,R,7,R,0,R,11,R,11,R,0,R,0,R,0,R,0
449320,44,15,2,1,R,35,R,35,R,0,R,0,R,0,R,0,R,5,R,5,R,0,R,8,R,8,R,0,R,19,R,19,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,2,R,2,R,0,R,0,R,0,R,0
449320,45,99,2,1,R,140,R,135,R,5,R,1,R,1,R,0,R,9,R,9,R,0,R,34,R,33,R,1,R,68,R,64,R,4,R,2,R,2,R,0,R,11,R,11,R,0,R,6,R,6,R,0,R,9,R,9,R,0,R,0,R,0,R,0
449320,60,17,2,1,R,140,R,135,R,5,R,1,R,1,R,0,R,9,R,9,R,0,R,34,R,33,R,1,R,68,R,64,R,4,R,2,R,2,R,0,R,11,R,11,R,0,R,6,R,6,R,0,R,9,R,9,R,0,R,0,R,0,R,0
449339, 1,29,3,4,R,46088,R,28925,R,17163,R,259,R,160,R,99,R,1038,R,642,R,396,R,7498,R,3969,R,3529,R,5824,R,3684,R,2140,R,401,R,250,R,151,R,25321,R,16602,R,8719,R,1910,R,1108,R,802,R,3430,R,2304,R,1126,R,407,R,206,R,201
449339, 2,99,3,1,R,37746,R,24129,R,13617,R,215,R,134,R,81,R,841,R,524,R,317,R,6053,R,3279,R,2774,R,5070,R,3235,R,1835,R,348,R,222,R,126,R,20584,R,13749,R,6835,R,1603,R,961,R,642,R,2747,R,1887,R,860,R,285,R,138,R,147
449339, 3,99,3,1,R,36036,R,23109,R,12927,R,207,R,129,R,78,R,788,R,493,R,295,R,5849,R,3184,R,2665,R,4831,R,3113,R,1718,R,326,R,206,R,120,R,19683,R,13194,R,6489,R,1529,R,910,R,619,R,2582,R,1780,R,802,R,241,R,100,R,141
449339, 4,99,3,1,R,1324,R,947,R,377,R,6,R,5,R,1,R,22,R,13,R,9,R,222,R,152,R,70,R,241,R,170,R,71,R,10,R,6,R,4,R,641,R,474,R,167,R,69,R,47,R,22,R,98,R,72,R,26,R,15,R,8,R,7
449339, 5,99,3,1,R,34712,R,22162,R,12550,R,201,R,124,R,77,R,766,R,480,R,286,R,5627,R,3032,R,2595,R,4590,R,2943,R,1647,R,316,R,200,R,116,R,19042,R,12720,R,6322,R,1460,R,863,R,597,R,2484,R,1708,R,776,R,226,R,92,R,134
449339,11,99,3,1,R,1710,R,1020,R,690,R,8,R,5,R,3,R,53,R,31,R,22,R,204,R,95,R,109,R,239,R,122,R,117,R,22,R,16,R,6,R,901,R,555,R,346,R,74,R,51,R,23,R,165,R,107,R,58,R,44,R,38,R,6
449339,12,99,3,3,R,8342,R,4796,R,3546,R,44,R,26,R,18,R,197,R,118,R,79,R,1445,R,690,R,755,R,754,R,449,R,305,R,53,R,28,R,25,R,4737,R,2853,R,1884,R,307,R,147,R,160,R,683,R,417,R,266,R,122,R,68,R,54
449339,19,99,3,1,R,5166,R,3156,R,2010,R,33,R,21,R,12,R,122,R,85,R,37,R,957,R,484,R,473,R,762,R,477,R,285,R,48,R,34,R,14,R,2573,R,1647,R,926,R,229,R,130,R,99,R,417,R,267,R,150,R,25,R,11,R,14
449339,20,99,3,1,R,29546,R,19006,R,10540,R,168,R,103,R,65,R,644,R,395,R,249,R,4670,R,2548,R,2122,R,3828,R,2466,R,1362,R,268,R,166,R,102,R,16469,R,11073,R,5396,R,1231,R,733,R,498,R,2067,R,1441,R,626,R,201,R,81,R,120
449339,21,14,1,4,R,2730,R,1378,R,1352,R,13,R,4,R,9,R,44,R,21,R,23,R,473,R,225,R,248,R,274,R,138,R,136,R,10,R,2,R,8,R,1533,R,783,R,750,R,117,R,45,R,72,R,236,R,145,R,91,R,30,R,15,R,15
449339,22, 8,1,1,R,2324,R,1152,R,1172,R,10,R,3,R,7,R,38,R,18,R,20,R,402,R,187,R,215,R,237,R,116,R,121,R,9,R,2,R,7,R,1349,R,685,R,664,R,97,R,39,R,58,R,161,R,91,R,70,R,21,R,11,R,10
